hsa:1610;DAO, DAAO, DAMOX, OXDA;hsa01100
hsa:2729 hsa:2730;GCLC, GCL, GCS, GLCL, GLCLC;hsa01100
hsa:2937;GSS, GSHS, HEL-S-64p, HEL-S-88n;hsa01100
hsa:3098 hsa:3099 hsa:3101 hsa:80201;HK1, HK, HK1-ta, HK1-tb, HK1-tc, HKD, HKI, HMSNR, HXK1, RP79, hexokinase;hsa01100
hsa:1118 hsa:27159;CHIT1, CHI3, CHIT, CHITD;hsa01100
hsa:3073 hsa:3074;HEXA, TSD;hsa01100
hsa:55577;NAGK, GNK, HSA242910;hsa01100
hsa:5238;PGM3, AGM1, IMD23, PAGM, PGM_3;hsa01100
hsa:1738 hsa:2653 hsa:2731 hsa:275;DLD, DLDD, DLDH, E3, GCSL, LAD, PHE3;hsa01100
hsa:26;AOC1, ABP, ABP1, DAO, DAO1, KAO;hsa01100
hsa:6611 hsa:6723;SMS, MRSR, SPMSY, SRS, SpS;hsa01100
hsa:217 hsa:219 hsa:223 hsa:224 hsa:501;ALDH2, ALDH-E2, ALDHI, ALDM;hsa01100
hsa:2571 hsa:2572;GAD1, CPSQ1, GAD, SCP;hsa01100
hsa:669;BPGM, DPGM;hsa01100
hsa:669;BPGM, DPGM;hsa01100
hsa:9562;MINPP1, HIPER1, MINPP2, MIPP;hsa01100
hsa:9054;NFS1, HUSSY-08, IscS, NIFS;hsa01100
hsa:9054;NFS1, HUSSY-08, IscS, NIFS;hsa01100
hsa:55301;OLAH, AURA1, SAST, THEDC1;hsa01100
hsa:55301;OLAH, AURA1, SAST, THEDC1;hsa01100
hsa:2194;FASN, FAS, OA-519, SDR27X1;hsa01100
hsa:55301;OLAH, AURA1, SAST, THEDC1;hsa01100
hsa:11019;LIAS, HGCLAS, HUSSY-01, LAS, LIP1, LS, PDHLD;hsa01100
hsa:160287 hsa:3939 hsa:3945 hsa:3948 hsa:92483;LDHAL6A, LDH6A;hsa01100
hsa:100861540 hsa:1543 hsa:1544 hsa:1548 hsa:1551 hsa:1555 hsa:1558 hsa:1559 hsa:1562 hsa:1576 hsa:1577 hsa:1592 hsa:29785 hsa:340665 hsa:56603;CYP3A7-CYP3A51P, CYP3A7-3AP1, CYP3A7-CYP3AP1, CYP3A7.1L;hsa01100
hsa:100861540 hsa:1543 hsa:1544 hsa:1548 hsa:1551 hsa:1555 hsa:1558 hsa:1559 hsa:1562 hsa:1576 hsa:1577 hsa:1592 hsa:29785 hsa:56603;CYP3A7-CYP3A51P, CYP3A7-3AP1, CYP3A7-CYP3AP1, CYP3A7.1L;hsa01100
hsa:9588;PRDX6, 1-Cys, AOP2, HEL-S-128m, NSGPx, PRX, aiPLA2, p29;hsa01100
hsa:84284;NTPCR, C1orf57, HCR-NTPase;hsa01100
hsa:122481 hsa:158067 hsa:203 hsa:204 hsa:205 hsa:26289 hsa:390877 hsa:79178;AK7, AK_7;hsa01100
hsa:248 hsa:249 hsa:250 hsa:251 hsa:52;ALPI, IAP;hsa01100
hsa:27010;TPK1, HTPK1, PP20, THMD5;hsa01100
hsa:2346 hsa:284716;FOLH1, FGCP, FOLH, GCP2, GCPII, NAALAD1, NAALAdase, PSM, PSMA, mGCP;hsa01100
hsa:2346 hsa:284716 hsa:57494;FOLH1, FGCP, FOLH, GCP2, GCPII, NAALAD1, NAALAdase, PSM, PSMA, mGCP;hsa01100
hsa:339983 hsa:443;NAT8L, CML3, NACED, NAT8-LIKE;hsa01100
hsa:57494;RIMKLB, FAM80B, NAAGS, NAAGS-I;hsa01100
hsa:593 hsa:594;BCKDHA, BCKDE1A, MSU, MSUD1, OVD1A;hsa01100
hsa:64850;ETNPPL, AGXT2L1;hsa01100
hsa:85007;PHYKPL, AGXT2L2, PHLU;hsa01100
hsa:123688;HYKK, AGPHD1;hsa01100
hsa:18;ABAT, GABA-AT, GABAT, NPD009;hsa01100
hsa:79077;DCTPP1, CDA03, RS21C6, XTP3TPA;hsa01100
hsa:5805;PTS, PTPS;hsa01100
hsa:501;ALDH7A1, ATQ1, EPD, PDE;hsa01100
hsa:55349;CHDH;hsa01100
hsa:178 hsa:5834 hsa:5836 hsa:5837;AGL, GDE;hsa01100
hsa:29925 hsa:29926;GMPPB, MDDGA14, MDDGB14, MDDGC14;hsa01100
hsa:231 hsa:57016;AKR1B1, ADR, ALDR1, ALR2, AR;hsa01100
hsa:5211 hsa:5213 hsa:5214;PFKL, ATP-PFK, PFK-B, PFK-L;hsa01100
hsa:64131 hsa:64132;XYLT1, DBQD2, PXYLT1, XT-I, XT1, XTI, XYLTI, xylT-I;hsa01100
hsa:64132;XYLT1, DBQD2, PXYLT1, XT-I, XT1, XTI, XYLTI, xylT-I;hsa01100
hsa:18;ABAT, GABA-AT, GABAT, NPD009;hsa01100
hsa:1591;CYP24A1, CP24, CYP24, HCAI, HCINF1, P450-CC24;hsa01100
hsa:1591;CYP24A1, CP24, CYP24, HCAI, HCINF1, P450-CC24;hsa01100
hsa:4337;MOCS1, MIG11, MOCOD, MOCODA;hsa01100
hsa:4337;MOCS1, MIG11, MOCOD, MOCODA;hsa01100
hsa:440138;ALG11, CDG1P, GT8;hsa01100
hsa:3157 hsa:3158;HMGCS1, HMGCS;hsa01100
hsa:3158;HMGCS1, HMGCS;hsa01100
hsa:6723;SRM, PAPT, SPDSY, SPS1, SRML1;hsa01100
hsa:6723;SRM, PAPT, SPDSY, SPS1, SRML1;hsa01100
hsa:6723;SRM, PAPT, SPDSY, SPS1, SRML1;hsa01100
hsa:139189 hsa:1606 hsa:1607 hsa:1608 hsa:160851 hsa:1609 hsa:23175 hsa:64900 hsa:8525 hsa:8526 hsa:8527 hsa:8611 hsa:8612 hsa:8613 hsa:9162 hsa:9663;DGKK;hsa01100
hsa:1610;DAO, DAAO, DAMOX, OXDA;hsa01100
hsa:10380 hsa:54928 hsa:9060 hsa:9061;BPNT1, HEL20, PIP;hsa01100
hsa:27165 hsa:2744 hsa:2752;GLS2, GA, GLS, LGA, hLGA;hsa01100
hsa:2683 hsa:3906 hsa:8704;B4GALT1, B4GAL-T1, CDG2D, GGTB2, GT1, GTB, beta4Gal-T1;hsa01100
hsa:2720 hsa:3938;GLB1, EBP, ELNR1, MPS4B;hsa01100
hsa:3938;GLB1, EBP, ELNR1, MPS4B;hsa01100
hsa:2720;GLB1, EBP, ELNR1, MPS4B;hsa01100
hsa:2720;GLB1, EBP, ELNR1, MPS4B;hsa01100
hsa:2184;FAH;hsa01100
hsa:2184;FAH;hsa01100
hsa:2937;GSS, GSHS, HEL-S-64p, HEL-S-88n;hsa01100
hsa:2937;GSS, GSHS, HEL-S-64p, HEL-S-88n;hsa01100
hsa:84890;ADO, C10orf22;hsa01100
hsa:102724560 hsa:875;CBSL;hsa01100
hsa:875;CBSL;hsa01100
hsa:210;ALAD, ALADH, PBGS;hsa01100
hsa:3290;HSD11B1, 11-DH, 11-beta-HSD1, CORTRD2, HDL, HSD11, HSD11B, HSD11L, SDR26C1;hsa01100
hsa:7306;TYRP1, CAS2, CATB, GP75, OCA3, TRP, TRP1, TYRP, b-PROTEIN;hsa01100
hsa:3242;HPD, 4-HPPD, 4HPPD, GLOD3, HPPDASE, PPD;hsa01100
hsa:4329;ALDH6A1, MMSADHA, MMSDH;hsa01100
hsa:11112 hsa:1962 hsa:3033;HIBADH, NS5ATP1;hsa01100
hsa:26275;HIBCH, HIBYLCOAH;hsa01100
hsa:1892 hsa:1962 hsa:3030;ECHS1, ECHS1D, SCEH;hsa01100
hsa:27034 hsa:34 hsa:35 hsa:36;ACAD8, ACAD-8, ARC42;hsa01100
hsa:1629;DBT, BCATE2, BCKAD-E2, BCKADE2, BCOADC-E2, E2, E2B;hsa01100
hsa:26007;TKFC, DAK, NET45;hsa01100
hsa:3283 hsa:3284;HSD3B1, 3BETAHSD, HSD3B, HSDB3, HSDB3A, I, SDR11E1;hsa01100
hsa:178 hsa:2548 hsa:2595 hsa:8972 hsa:93432;AGL, GDE;hsa01100
hsa:3156;HMGCR, LDLCQ3;hsa01100
hsa:6476 hsa:8972 hsa:93432;SI;hsa01100
hsa:8972 hsa:93432;MGAM, MG, MGA;hsa01100
hsa:2592 hsa:5167 hsa:5169 hsa:7360;GALT;hsa01100
hsa:211 hsa:212;ALAS1, ALAS, ALAS-H, ALAS3, ALASH, MIG4;hsa01100
hsa:3295;HSD17B4, DBP, MFE-2, MPF-2, PRLTS1, SDR8C1;hsa01100
hsa:2628;GATM, AGAT, AT, CCDS3;hsa01100
hsa:10423;CDIPT, PIS, PIS1;hsa01100
hsa:10423;CDIPT, PIS, PIS1;hsa01100
hsa:48 hsa:50;ACO1, ACONS, HEL60, IREB1, IREBP, IREBP1, IRP1;hsa01100
hsa:9942;XYLB;hsa01100
hsa:218 hsa:220 hsa:221 hsa:222;ALDH3A1, ALDH3, ALDHIII;hsa01100
hsa:1312;COMT, HEL-S-98n;hsa01100
hsa:259307;IL4I1, FIG1, LAAO, LAO;hsa01100
hsa:169355 hsa:3620 hsa:6999;IDO2, INDOL1;hsa01100
hsa:121278 hsa:7166;TPH2, ADHD7, NTPH;hsa01100
hsa:100526794 hsa:115024 hsa:22978 hsa:30833 hsa:4907 hsa:51251 hsa:56953 hsa:84618 hsa:93034;NT5C1B-RDH14;hsa01100
hsa:4860;PNP, NP, PRO1837, PUNP;hsa01100
hsa:3251 hsa:353;HPRT1, HGPRT, HPRT;hsa01100
hsa:10201 hsa:221264 hsa:29922 hsa:4830 hsa:4831 hsa:4832 hsa:4833 hsa:5313 hsa:5315 hsa:654364;NME6, IPIA-ALPHA, NDK_6, NM23-H6;hsa01100
hsa:55821;ALLC, ALC;hsa01100
hsa:55821;ALLC, ALC;hsa01100
hsa:2593;GAMT, CCDS2, HEL-S-20, PIG2, TP53I2;hsa01100
hsa:1581;CYP7A1, CP7A, CYP7, CYPVII;hsa01100
hsa:2643;GCH1, DYT14, DYT5, DYT5a, GCH, GTP-CH-1, GTPCH1, HPABH4B;hsa01100
hsa:10621 hsa:10622 hsa:10623 hsa:11128 hsa:171568 hsa:221830 hsa:246721 hsa:25885 hsa:30834 hsa:51082 hsa:51728 hsa:5430 hsa:5431 hsa:5432 hsa:5433 hsa:5434 hsa:5435 hsa:5436 hsa:5437 hsa:5438 hsa:5439 hsa:5440 hsa:5441 hsa:548644 hsa:55703 hsa:64425 hsa:661 hsa:84172 hsa:84265 hsa:9533;POLR3F, RPC39, RPC6;hsa01100
hsa:10621 hsa:10622 hsa:10623 hsa:11128 hsa:171568 hsa:221830 hsa:246721 hsa:25885 hsa:30834 hsa:51082 hsa:51728 hsa:5430 hsa:5431 hsa:5432 hsa:5433 hsa:5434 hsa:5435 hsa:5436 hsa:5437 hsa:5438 hsa:5439 hsa:5440 hsa:5441 hsa:548644 hsa:55703 hsa:64425 hsa:661 hsa:84172 hsa:84265 hsa:9533;POLR3F, RPC39, RPC6;hsa01100
hsa:10714 hsa:11232 hsa:23649 hsa:54107 hsa:5422 hsa:5424 hsa:5425 hsa:5426 hsa:5427 hsa:5428 hsa:5557 hsa:5558 hsa:56655 hsa:57804 hsa:5980;POLD3, P66, P68, PPP1R128;hsa01100
hsa:5167 hsa:5169;ENPP1, ARHR2, COLED, M6S1, NPP1, NPPS, PC-1, PCA1, PDNP1;hsa01100
hsa:4860;PNP, NP, PRO1837, PUNP;hsa01100
hsa:1544;CYP1A2, CP12, CYPIA2, P3-450, P450(PA);hsa01100
hsa:5805;PTS, PTPS;hsa01100
hsa:6697;SPR, SDR38C1;hsa01100
hsa:6697;SPR, SDR38C1;hsa01100
hsa:5860;QDPR, DHPR, PKU2, SDR33C1;hsa01100
hsa:3251;HPRT1, HGPRT, HPRT;hsa01100
hsa:4860;PNP, NP, PRO1837, PUNP;hsa01100
hsa:270 hsa:271 hsa:272;AMPD1, MAD, MADA, MMDD;hsa01100
hsa:4522;MTHFD1, MTHFC, MTHFD;hsa01100
hsa:4522;MTHFD1, MTHFC, MTHFD;hsa01100
hsa:25902 hsa:4522;MTHFD1L, FTHFSDC1, MTC1THFS, dJ292B18.2;hsa01100
hsa:50484 hsa:6240 hsa:6241;RRM2B, MTDPS8A, MTDPS8B, P53R2;hsa01100
hsa:2222;FDFT1, DGPT, ERG9, SQS, SS;hsa01100
hsa:387787;LIPT2;hsa01100
hsa:50484 hsa:6240 hsa:6241;RRM2B, MTDPS8A, MTDPS8B, P53R2;hsa01100
hsa:6675 hsa:91373;UAP1, AGX, AGX1, AGX2, SPAG2;hsa01100
hsa:5471;PPAT, ATASE, GPAT, PRAT;hsa01100
hsa:686;BTD;hsa01100
hsa:686;BTD;hsa01100
hsa:2729 hsa:2730;GCLC, GCL, GCS, GLCL, GLCLC;hsa01100
hsa:2730;GCLC, GCL, GCS, GLCL, GLCLC;hsa01100
hsa:290 hsa:51056;ANPEP, APN, CD13, GP150, LAP1, P150, PEPN;hsa01100
hsa:51056;ANPEP, APN, CD13, GP150, LAP1, P150, PEPN;hsa01100
hsa:9453;GGPS1, GGPPS, GGPPS1;hsa01100
hsa:9453;GGPS1, GGPPS, GGPPS1;hsa01100
hsa:2194;FASN, FAS, OA-519, SDR27X1;hsa01100
hsa:2194 hsa:27349;FASN, FAS, OA-519, SDR27X1;hsa01100
hsa:226 hsa:229 hsa:230;ALDOA, ALDA, GSD12, HEL-S-87p;hsa01100
hsa:230;ALDOA, ALDA, GSD12, HEL-S-87p;hsa01100
hsa:2597 hsa:26330;GAPDH, G3PD, GAPD, HEL-S-162eP;hsa01100
hsa:5230 hsa:5232;PGK1, HEL-S-68p, MIG10, PGKA;hsa01100
hsa:5226;PGD, 6PGD;hsa01100
hsa:25796;PGLS, 6PGL, HEL-S-304;hsa01100
hsa:231 hsa:57016;AKR1B1, ADR, ALDR1, ALR2, AR;hsa01100
hsa:51181;DCXR, DCR, HCR2, HCRII, KIDCR, P34H, PNTSU, SDR20C1, XR;hsa01100
hsa:7358;UGDH, GDH, UDP-GlcDH, UDPGDH, UGD;hsa01100
hsa:10720 hsa:10941 hsa:54490 hsa:54575 hsa:54576 hsa:54577 hsa:54578 hsa:54579 hsa:54600 hsa:54657 hsa:54658 hsa:54659 hsa:574537 hsa:7363 hsa:7364 hsa:7365 hsa:7366 hsa:7367 hsa:79799;UGT2B11;hsa01100
hsa:10327;AKR1A1, ALDR1, ALR, ARM, DD3, HEL-S-6;hsa01100
hsa:51084;CRYL1, GDH, HEL30, lambda-CRY;hsa01100
hsa:2990 hsa:9365;GUSB, BG, MPS7;hsa01100
hsa:2584;GALK1, GALK, GK1, HEL-S-19;hsa01100
hsa:2592;GALT;hsa01100
hsa:2632;GBE1, APBD, GBE, GSD4;hsa01100
hsa:80146;UXS1, SDR6E1, UGD;hsa01100
hsa:231 hsa:57016;AKR1B1, ADR, ALDR1, ALR2, AR;hsa01100
hsa:10007 hsa:132789 hsa:2673 hsa:9945;GNPDA1, GNP1, GNPDA, GNPI, GPI, HLN;hsa01100
hsa:10020;GNE, DMRV, GLCNE, IBM2, NM, Uae1;hsa01100
hsa:10020;GNE, DMRV, GLCNE, IBM2, NM, Uae1;hsa01100
hsa:54187;NANS, HEL-S-100, SAS, SEMDCG, SEMDG;hsa01100
hsa:140838;NANP, C20orf147, HDHD4, dJ694B14.3;hsa01100
hsa:55907;CMAS, CSS;hsa01100
hsa:3098 hsa:3099 hsa:3101 hsa:80201;HK1, HK, HK1-ta, HK1-tb, HK1-tc, HKD, HKI, HMSNR, HXK1, RP79, hexokinase;hsa01100
hsa:3795;KHK;hsa01100
hsa:3098 hsa:3099 hsa:3101 hsa:80201;HK1, HK, HK1-ta, HK1-tb, HK1-tc, HKD, HKI, HMSNR, HXK1, RP79, hexokinase;hsa01100
hsa:5372 hsa:5373;PMM1, Sec53;hsa01100
hsa:2762;GMDS, GMD, SDR3E1;hsa01100
hsa:7264;TSTA3, FX, P35B, SDR4E1;hsa01100
hsa:8790;FPGT, GFPP;hsa01100
hsa:197258;FUK, 1110046B12Rik;hsa01100
hsa:22876 hsa:22908 hsa:5297 hsa:5298 hsa:55300 hsa:55361;INPP5F, MSTP007, MSTPO47, SAC2, hSAC2;hsa01100
hsa:9380;GRHPR, GLXR, GLYD, PH2;hsa01100
hsa:26275;HIBCH, HIBYLCOAH;hsa01100
hsa:1892 hsa:1962 hsa:3030;ECHS1, ECHS1D, SCEH;hsa01100
hsa:4594;MUT, MCM;hsa01100
hsa:9104;RGN, GNL, HEL-S-41, RC, SMP30;hsa01100
hsa:4329;ALDH6A1, MMSADHA, MMSDH;hsa01100
hsa:81889;FAHD1, C16orf36, YISKL;hsa01100
hsa:81889;FAHD1, C16orf36, YISKL;hsa01100
hsa:445;ASS1, ASS, CTLN1;hsa01100
hsa:445;ASS1, ASS, CTLN1;hsa01100
hsa:7915;ALDH5A1, SSADH, SSDH;hsa01100
hsa:26227;PHGDH, 3-PGDH, 3PGDH, HEL-S-113, NLS, NLS1, PDG, PGAD, PGD, PGDH, PHGDHD, SERA;hsa01100
hsa:29968;PSAT1, EPIP, NLS2, PSA, PSAT, PSATD;hsa01100
hsa:6470 hsa:6472;SHMT1, CSHMT, SHMT;hsa01100
hsa:6472;SHMT1, CSHMT, SHMT;hsa01100
hsa:275;AMT, GCE, GCST, GCVT, NKH;hsa01100
hsa:1491;CTH;hsa01100
hsa:1491;CTH;hsa01100
hsa:27430 hsa:4143 hsa:4144;MAT2B, MAT-II, MATIIbeta, Nbla02999, SDR23E1, TGR;hsa01100
hsa:55256;ADI1, APL1, ARD, Fe-ARD, HMFT1638, MTCBP1, Ni-ARD, SIPL, mtnD;hsa01100
hsa:51074;APIP, APIP2, CGI-29, CGI29, MMRP19, hAPIP;hsa01100
hsa:84245;MRI1, M1Pi, MRDI, MTNA, Ypr118w;hsa01100
hsa:262;AMD1, ADOMETDC, AMD, SAMDC;hsa01100
hsa:1036;CDO1, CDO-I;hsa01100
hsa:2805 hsa:2806;GOT1, AST1, ASTQTL1, GIG18, cAspAT, cCAT;hsa01100
hsa:10157;AASS, LKR/SDH, LKRSDH, LORSDH;hsa01100
hsa:51268;PIPOX, LPIPOX;hsa01100
hsa:2639;GCDH, ACAD5, GCD;hsa01100
hsa:1743;DLST, DLTS;hsa01100
hsa:4967 hsa:55753;OGDH, AKGDH, E1k, OGDC;hsa01100
hsa:112817;HOGA1, C10orf65, DHDPS2, DHDPSL, HP3, NPL2;hsa01100
hsa:2805 hsa:2806;GOT1, AST1, ASTQTL1, GIG18, cAspAT, cCAT;hsa01100
hsa:29920 hsa:5831 hsa:58510 hsa:65263;PYCR2, HLD10, P5CR2;hsa01100
hsa:283208 hsa:5033 hsa:8974;P4HA3;hsa01100
hsa:1786 hsa:1788 hsa:1789;DNMT1, ADCADN, AIM, CXXC9, DNMT, HSN1E, MCMT, m.HsaI;hsa01100
hsa:8659;ALDH4A1, ALDH4, P5CD, P5CDh;hsa01100
hsa:5009;OTC, OCTD;hsa01100
hsa:5009;OTC, OCTD;hsa01100
hsa:435;ASL, ASAL;hsa01100
hsa:435;ASL, ASAL;hsa01100
hsa:383 hsa:384;ARG1;hsa01100
hsa:384;ARG1;hsa01100
hsa:4842 hsa:4843 hsa:4846;NOS1, IHPS1, N-NOS, NC-NOS, NOS, bNOS, nNOS;hsa01100
hsa:2628;GATM, AGAT, AT, CCDS3;hsa01100
hsa:1152 hsa:1158 hsa:1159 hsa:1160 hsa:548596;CKB, B-CK, BCK, CKBB, HEL-211, HEL-S-29;hsa01100
hsa:1644 hsa:3067;DDC, AADC;hsa01100
hsa:5723;PSPH, PSP, PSPHD;hsa01100
hsa:259307 hsa:2805 hsa:2806 hsa:6898;IL4I1, FIG1, LAAO, LAO;hsa01100
hsa:3242;HPD, 4-HPPD, 4HPPD, GLOD3, HPPDASE, PPD;hsa01100
hsa:3081;HGD, AKU, HGO;hsa01100
hsa:2954;GSTZ1, GSTZ1-1, MAAI, MAAID, MAI;hsa01100
hsa:5409;PNMT, PENT, PNMTase;hsa01100
hsa:4128 hsa:4129;MAOA, BRNRS, MAO-A;hsa01100
hsa:1312;COMT, HEL-S-98n;hsa01100
hsa:218 hsa:220 hsa:221 hsa:222;ALDH3A1, ALDH3, ALDHIII;hsa01100
hsa:124 hsa:125 hsa:126 hsa:127 hsa:128 hsa:130 hsa:131;ADH1A, ADH1;hsa01100
hsa:1312;COMT, HEL-S-98n;hsa01100
hsa:1312;COMT, HEL-S-98n;hsa01100
hsa:1312;COMT, HEL-S-98n;hsa01100
hsa:314 hsa:4128 hsa:4129 hsa:8639;AOC2, DAO2, RAO, SSAO;hsa01100
hsa:1621;DBH, DBM;hsa01100
hsa:7299;TYR, ATN, CMM8, OCA1, OCA1A, OCAIA, SHEP3;hsa01100
hsa:7299;TYR, ATN, CMM8, OCA1, OCA1A, OCAIA, SHEP3;hsa01100
hsa:7054 hsa:7299;TH, DYT14, DYT5b, TYH;hsa01100
hsa:218 hsa:220 hsa:221 hsa:222;ALDH3A1, ALDH3, ALDHIII;hsa01100
hsa:8942;KYNU, KYNUU;hsa01100
hsa:23498;HAAO, 3-HAO, HAO;hsa01100
hsa:217 hsa:219 hsa:223 hsa:224 hsa:501;ALDH2, ALDH-E2, ALDHI, ALDM;hsa01100
hsa:1644;DDC, AADC;hsa01100
hsa:1644;DDC, AADC;hsa01100
hsa:15;AANAT, DSPS, SNAT;hsa01100
hsa:438;ASMT, ASMTY, HIOMT, HIOMTY;hsa01100
hsa:4128 hsa:4129;MAOA, BRNRS, MAO-A;hsa01100
hsa:217 hsa:219 hsa:223 hsa:224 hsa:316 hsa:501;ALDH2, ALDH-E2, ALDHI, ALDM;hsa01100
hsa:440;ASNS, ASNSD, TS11;hsa01100
hsa:5832;ALDH18A1, ADCL3, ARCL3A, GSAS, P5CS, PYCS, SPG9, SPG9A, SPG9B;hsa01100
hsa:5832;ALDH18A1, ADCL3, ARCL3A, GSAS, P5CS, PYCS, SPG9, SPG9A, SPG9B;hsa01100
hsa:1373;CPS1, CPSASE1, PHN;hsa01100
hsa:112483 hsa:6303;SAT2, SSAT2;hsa01100
hsa:4128 hsa:4129;MAOA, BRNRS, MAO-A;hsa01100
hsa:217 hsa:219 hsa:223 hsa:224 hsa:501;ALDH2, ALDH-E2, ALDHI, ALDM;hsa01100
hsa:113451;AZIN2, ADC, AZI2, AZIB1, ODC-p, ODC1L, ODCp;hsa01100
hsa:4507;MTAP, BDMF, DMSFH, DMSMFH, HEL-249, LGMBF, MSAP, c86fus;hsa01100
hsa:259307 hsa:6898;IL4I1, FIG1, LAAO, LAO;hsa01100
hsa:10841;FTCD, LCHC1;hsa01100
hsa:144193;AMDHD1, HMFT1272;hsa01100
hsa:131669;UROC1, HMFN0320, UROCD;hsa01100
hsa:23743 hsa:4548 hsa:635;BHMT2;hsa01100
hsa:10993 hsa:113675;SDS, SDH;hsa01100
hsa:51166;AADAT, KAT2, KATII, KYAT2;hsa01100
hsa:259307 hsa:586 hsa:587;IL4I1, FIG1, LAAO, LAO;hsa01100
hsa:586 hsa:587;BCAT1, BCATC, BCT1, ECA39, MECA39, PNAS121, PP18;hsa01100
hsa:586 hsa:587;BCAT1, BCATC, BCT1, ECA39, MECA39, PNAS121, PP18;hsa01100
hsa:3034;HAL, HIS, HSTD;hsa01100
hsa:130013;ACMSD;hsa01100
hsa:10449 hsa:30 hsa:3032;ACAA2, DSAEC;hsa01100
hsa:1892 hsa:1962 hsa:3030;ECHS1, ECHS1D, SCEH;hsa01100
hsa:34 hsa:35 hsa:36;ACADM, ACAD1, MCAD, MCADH;hsa01100
hsa:1629;DBT, BCATE2, BCKAD-E2, BCKADE2, BCOADC-E2, E2, E2B;hsa01100
hsa:593 hsa:594;BCKDHA, BCKDE1A, MSU, MSUD1, OVD1A;hsa01100
hsa:1629;DBT, BCATE2, BCKAD-E2, BCKADE2, BCOADC-E2, E2, E2B;hsa01100
hsa:34 hsa:3712;ACADM, ACAD1, MCAD, MCADH;hsa01100
hsa:56922 hsa:64087;MCCC1, MCC-B, MCCA;hsa01100
hsa:549;AUH;hsa01100
hsa:102724788 hsa:29920 hsa:5625 hsa:5831 hsa:65263;102724788;hsa01100
hsa:189;AGXT, AGT, AGT1, AGXT1, PH1, SPAT, SPT, TLH6;hsa01100
hsa:29958;DMGDH, DMGDHD, ME2GLYDH;hsa01100
hsa:635;BHMT, BHMT1, HEL-S-61p;hsa01100
hsa:2805 hsa:2806;GOT1, AST1, ASTQTL1, GIG18, cAspAT, cCAT;hsa01100
hsa:570;BAAT, BACAT, BAT;hsa01100
hsa:33 hsa:34 hsa:37 hsa:51 hsa:51102 hsa:8310;ACADL, ACAD4, LCAD;hsa01100
hsa:1892 hsa:1962 hsa:3030;ECHS1, ECHS1D, SCEH;hsa01100
hsa:1962 hsa:3030 hsa:3033;EHHADH, ECHD, FRTS3, L-PBE, LBFP, LBP, PBFE;hsa01100
hsa:10449 hsa:30 hsa:3032;ACAA2, DSAEC;hsa01100
hsa:3032;ACAA2, DSAEC;hsa01100
hsa:33 hsa:34 hsa:37 hsa:51 hsa:51102 hsa:8310;ACADL, ACAD4, LCAD;hsa01100
hsa:1892 hsa:1962 hsa:3030;ECHS1, ECHS1D, SCEH;hsa01100
hsa:1962 hsa:3030 hsa:3033;EHHADH, ECHD, FRTS3, L-PBE, LBFP, LBP, PBFE;hsa01100
hsa:10449 hsa:30 hsa:3032;ACAA2, DSAEC;hsa01100
hsa:3032;ACAA2, DSAEC;hsa01100
hsa:33 hsa:34 hsa:51 hsa:51102 hsa:8310;ACADL, ACAD4, LCAD;hsa01100
hsa:1892 hsa:1962 hsa:3030;ECHS1, ECHS1D, SCEH;hsa01100
hsa:1962 hsa:3030 hsa:3033;EHHADH, ECHD, FRTS3, L-PBE, LBFP, LBP, PBFE;hsa01100
hsa:10449 hsa:30 hsa:3032;ACAA2, DSAEC;hsa01100
hsa:3032;ACAA2, DSAEC;hsa01100
hsa:33 hsa:34 hsa:51 hsa:51102 hsa:8310;ACADL, ACAD4, LCAD;hsa01100
hsa:1892 hsa:1962 hsa:3030;ECHS1, ECHS1D, SCEH;hsa01100
hsa:1962 hsa:3030 hsa:3033;EHHADH, ECHD, FRTS3, L-PBE, LBFP, LBP, PBFE;hsa01100
hsa:10449 hsa:30 hsa:3032;ACAA2, DSAEC;hsa01100
hsa:3032;ACAA2, DSAEC;hsa01100
hsa:33 hsa:34 hsa:51 hsa:51102 hsa:8310;ACADL, ACAD4, LCAD;hsa01100
hsa:1892 hsa:1962 hsa:3030;ECHS1, ECHS1D, SCEH;hsa01100
hsa:1962 hsa:3030 hsa:3033;EHHADH, ECHD, FRTS3, L-PBE, LBFP, LBP, PBFE;hsa01100
hsa:10449 hsa:30 hsa:3032;ACAA2, DSAEC;hsa01100
hsa:3032;ACAA2, DSAEC;hsa01100
hsa:33 hsa:34 hsa:35 hsa:36 hsa:51 hsa:51102 hsa:8310;ACADL, ACAD4, LCAD;hsa01100
hsa:1892 hsa:1962 hsa:3030;ECHS1, ECHS1D, SCEH;hsa01100
hsa:1962 hsa:3030 hsa:3033;EHHADH, ECHD, FRTS3, L-PBE, LBFP, LBP, PBFE;hsa01100
hsa:10449 hsa:30 hsa:3032 hsa:38 hsa:39;ACAA2, DSAEC;hsa01100
hsa:39;ACAA2, DSAEC;hsa01100
hsa:34 hsa:35 hsa:36 hsa:51 hsa:8310;ACADM, ACAD1, MCAD, MCADH;hsa01100
hsa:1892 hsa:1962 hsa:3030;ECHS1, ECHS1D, SCEH;hsa01100
hsa:1962 hsa:3033;EHHADH, ECHD, FRTS3, L-PBE, LBFP, LBP, PBFE;hsa01100
hsa:2194;FASN, FAS, OA-519, SDR27X1;hsa01100
hsa:2194;FASN, FAS, OA-519, SDR27X1;hsa01100
hsa:2194;FASN, FAS, OA-519, SDR27X1;hsa01100
